i_id,sbbh,yyzt,fx,gs,yyjssj,jd,cx,yykssj,wd,sd,cph,GPStime
639,64625128646,载客,162,交运,1482451200000,116.577175,伊兰特,1482451200000,35.39815,22.6,鲁HT**60,1654041671000
640,64625128678,空车,334,北城,1635897600000,116.544585,伊兰特,1446595200000,35.419528,0.0,鲁HT**48,1654041671000
641,64625127979,空车,359,交运,1601510400000,116.59722,新捷达,1080777600000,35.408031,0.0,鲁HT**61,1654041671000
642,64625128000,载客,87,汇通,-2208988800000,116.613673,新捷达,1470182400000,35.40842,65.9,鲁HT**76,1654041672000
643,64625129140,空车,154,北城,1478649600000,116.685858,新捷达,1478649600000,35.407336,0.7,鲁HT**33,1654041672000
644,00056961604,载客,268,新交运,1479945600000,116.52149,新桑塔纳,1479945600000,35.374668,52.0,鲁HT**19,1654041672000
645,64625128714,空车,287,北城,1652227200000,116.554511,伊兰特,1463011200000,35.419438,0.0,鲁HT**67,1654041672000
646,64603335371,空车,6,新交运,1480032000000,116.567083,新捷达,1480032000000,35.386463,0.0,鲁HT**85,1654041672000
647,64625128283,载客,278,新交运,1480032000000,116.544291,比亚迪秦,1480032000000,35.431656,39.3,HDQ**71,1654041672000
648,64625127873,空车,111,富达,1610064000000,116.577885,铃木启悦,1057708800000,35.343053,0.0,鲁HT**33,1654041672000
649,64625129113,空车,354,北城,-2208988800000,116.590801,新桑塔纳,1468972800000,35.363451,0.0,鲁HT**82,1654041672000
650,64625127819,空车,258,交运,1593993600000,116.912456,新捷达,1467763200000,35.521031,78.7,鲁HT**72,1654041672000
651,64625128414,空车,215,联运,1638316800000,116.604081,新捷达,1086048000000,35.420523,0.0,鲁HT**63,1654041673000
652,00013926166,空车,198,汇通,-2208988800000,116.599185,新捷达,1470787200000,35.406383,43.4,鲁HT**50,1654041673000
653,64625129187,空车,358,华中,-2208988800000,116.591171,新捷达,1468281600000,35.41701,40.8,鲁HT**33,1654041673000
654,64625127941,空车,105,联运,1478217600000,116.575108,伊兰特,1469750400000,35.399983,0.0,鲁HT**27,1654041673000
655,64625128573,空车,118,华通,1599264000000,116.639023,新桑塔纳,1078099200000,35.425056,0.0,鲁HT**08,1654041673000
656,64625128278,空车,344,华通,1598918400000,116.575286,吉利几何,1078185600000,35.439596,0.0,HDN**86,1654041673000
657,64625128562,空车,353,联运,-2208988800000,116.527836,伊兰特,1469491200000,35.259495,0.0,鲁HT**38,1654041673000
658,64625128388,空车,330,新交运,1479427200000,116.598205,比亚迪秦,1479427200000,35.401375,0.0,HDD**93,1654041673000
659,00085182112,载客,177,北城,1609804800000,116.59128,新悦动,1073347200000,35.413226,51.9,鲁HT**19,1654041673000
660,64646396633,空车,191,交运,1648080000000,116.618863,新桑塔纳,1458864000000,35.439913,0.0,鲁HT**26,1654041673000
661,64625127864,空车,184,交运,1607817600000,116.603971,新捷达,1087171200000,35.469943,0.0,鲁HT**49,1654041673000
662,64625128315,空车,38,交运,1647734400000,116.576118,新桑塔纳,1458518400000,35.420415,29.6,鲁HT**68,1654041673000
663,64625128361,空车,104,交运,1601424000000,116.584495,悦动,1080777600000,35.409753,0.0,鲁HT**55,1654041674000
664,64625128215,空车,131,新交运,1479427200000,116.594871,新桑塔纳,1479427200000,35.393531,0.0,鲁HT**62,1654041674000
665,64625128685,空车,62,联运,1629072000000,116.560081,新捷达,1092700800000,35.414611,0.0,鲁HT**66,1654041674000
666,64625128091,载客,277,华通,-2208988800000,116.58255,伊兰特,1474588800000,35.371578,30.4,鲁HT**26,1654041674000
667,64625127882,载客,185,交运,1614297600000,116.617581,铃木启悦,1060128000000,35.393926,0.0,鲁HT**81,1654041674000
668,64625128631,载客,47,北城,1635984000000,116.58386,伊兰特,1446681600000,35.389075,62.8,鲁HT**16,1654041674000
669,64625129218,空车,96,联运,-2208988800000,116.575483,新桑塔纳,1471996800000,35.431831,0.0,鲁HT**33,1654041674000
670,64625129307,空车,305,联运,-2208988800000,116.614415,悦动,1468195200000,35.40874,0.0,鲁HT**61,1654041675000
671,64625128887,空车,95,众鑫,1479945600000,116.653853,东风风神,1479945600000,35.450583,0.0,HDP**25,1654041675000
672,64625128393,空车,282,汇通,1598054400000,116.603268,新捷达,1077494400000,35.403613,23.0,鲁HT**88,1654041675000
673,64625128142,空车,95,交运,1599004800000,116.693571,新捷达,1078272000000,35.42295,0.0,鲁HT**80,1654041675000
674,64625129091,空车,54,北城,1655596800000,116.647791,伊兰特,1466380800000,35.42008,0.0,鲁HT**56,1654041675000
675,64625129107,空车,183,华中,1652832000000,116.61833,新捷达,1463616000000,35.44375,0.0,鲁HT**27,1654041675000
676,64625129260,空车,306,北城,1666310400000,116.568116,新桑塔纳,1082592000000,35.385258,0.0,鲁HT**98,1654041675000
677,64625128991,载客,0,联运,1640649600000,116.618495,新捷达,1451347200000,35.408863,48.0,鲁HT**61,1654041675000
678,64625128599,空车,297,交运,1635120000000,116.578573,悦动,1082937600000,35.418528,0.0,鲁HT**63,1654041675000
679,64625128568,载客,7,华通,1604188800000,116.570751,新桑塔纳,1083369600000,35.397161,0.0,鲁HT**18,1654041676000
680,64625128386,空车,269,众鑫,1479427200000,116.530841,新捷达,1479427200000,35.464593,0.0,鲁HT**33,1654041676000
681,64625127961,空车,357,交运,1601856000000,116.612185,新捷达,1081209600000,35.419193,0.0,鲁HT**60,1654041676000
682,64625128027,载客,179,联运,1599004800000,116.618248,新捷达,1078272000000,35.411608,54.4,鲁HT**90,1654041676000
683,64625127982,空车,209,交运,1607385600000,116.577108,新悦动,1055116800000,35.438276,0.0,鲁HT**76,1654041676000
684,64625127798,空车,359,交运,1715299200000,116.598475,新悦动,1462838400000,35.388743,0.0,鲁HT**01,1654041676000
685,64625128026,空车,140,联运,1598054400000,116.602381,新捷达,1077494400000,35.422803,0.0,鲁HT**11,1654041677000
686,64625129302,空车,225,华中,1601510400000,116.560233,新捷达,1080864000000,35.399043,0.0,鲁HT**11,1654041677000
687,64625128876,空车,70,新交运,1479427200000,116.635398,新桑塔纳,1479427200000,35.411376,0.0,鲁HT**68,1654041677000
688,00085216160,空车,160,众鑫,1479945600000,116.60606,东风风神,1479945600000,35.469163,0.0,HDZ**16,1654041677000
689,64625128476,空车,220,华通,1601510400000,116.60076,悦动,1080777600000,35.455765,0.0,鲁HT**99,1654041677000
690,64625128419,空车,183,联运,1621814400000,116.532625,新捷达,1085443200000,35.496273,0.0,鲁HT**96,1654041677000
691,64625128691,空车,176,交运,1598918400000,116.623635,新捷达,1078099200000,35.458748,0.0,鲁HT**00,1654041677000
692,64625128092,空车,43,联运,-2208988800000,116.583605,新捷达,1476144000000,35.423628,0.0,鲁HT**65,1654041677000
693,64625127938,载客,90,联运,1614556800000,116.599668,新捷达,1078099200000,35.348783,57.4,鲁HT**01,1654041677000
694,64625128920,空车,162,交运,-2208988800000,116.564865,伊兰特,1470355200000,35.44888,0.0,鲁HT**25,1654041677000
695,64625129233,空车,69,富达,-2208988800000,116.581016,伊兰特,1476835200000,35.406358,5.5,鲁HT**97,1654041677000
696,00029898979,空车,334,联运,1593820800000,116.587181,新捷达,1073260800000,35.390226,42.6,鲁HT**32,1654041678000
697,64625128543,空车,9,联运,1477872000000,116.63464,新捷达,1468195200000,35.407271,21.0,鲁HT**11,1654041678000
698,64625128943,载客,324,华通,1479254400000,116.565516,伊兰特,1479254400000,35.411948,0.0,鲁HT**28,1654041678000
699,64625129175,空车,222,北城,1633046400000,116.595618,新桑塔纳,1112313600000,35.394896,0.0,鲁HT**23,1654041678000
700,64625128526,空车,284,联运,-2208988800000,116.613525,伊兰特,1473120000000,35.446506,0.0,鲁HT**06,1654041678000
