i_id,sbbh,yyzt,fx,gs,yyjssj,jd,cx,yykssj,wd,sd,cph,GPStime
152,64625128691,空车,176,交运,1598918400000,116.623635,新捷达,1078099200000,35.458748,0.0,鲁HT**00,1654041617000
153,64625128920,空车,162,交运,-2208988800000,116.564865,伊兰特,1470355200000,35.44888,0.0,鲁HT**25,1654041617000
154,64625129104,空车,272,华通,-2208988800000,116.597526,比亚迪秦,1474588800000,35.430673,21.0,HDT**56,1654041617000
155,64625128092,空车,43,联运,-2208988800000,116.583605,新捷达,1476144000000,35.423628,0.0,鲁HT**65,1654041617000
156,64625128806,载客,1,汇通,1640131200000,116.636573,新捷达,1119484800000,35.416918,31.4,鲁HT**80,1654041617000
157,64625128928,空车,179,众鑫,1479427200000,116.575431,吉利帝豪,1479427200000,35.408616,0.0,HDY**56,1654041617000
158,64625128339,空车,303,新交运,1479427200000,116.566755,新桑塔纳,1479427200000,35.415745,0.0,鲁HT**59,1654041617000
159,64625128083,空车,169,北城,1598918400000,116.552448,老捷达,1078099200000,35.421011,0.0,鲁HT**63,1654041618000
160,64625128986,空车,133,联运,1648425600000,116.6072,新桑塔纳,1459209600000,35.523568,0.0,鲁HT**16,1654041618000
161,00029780611,空车,29,交运,1598918400000,116.568293,新捷达,1078099200000,35.38699,15.3,鲁HT**68,1654041618000
162,64625129281,载客,3,北城,-2208988800000,116.602535,新捷达,1473120000000,35.427968,43.1,鲁HT**59,1654041618000
163,64625128224,空车,161,交运,1624060800000,116.544896,悦动,1055289600000,35.430766,35.2,鲁HT**81,1654041618000
164,64625129305,空车,61,北城,1655164800000,116.544413,新捷达,1465948800000,35.364386,0.0,鲁HT**57,1654041618000
165,64625128016,空车,347,联运,1596240000000,116.716218,伊兰特,1075593600000,35.420246,0.0,鲁HT**93,1654041618000
166,64625128376,载客,133,交运,1604188800000,116.581108,新捷达,1083369600000,35.383603,0.0,鲁HT**12,1654041618000
167,64625128472,空车,94,联运,-2208988800000,116.563933,悦动,1476230400000,35.37679,0.0,鲁HT**99,1654041618000
168,64625128439,空车,68,华通,1618272000000,116.59549,新捷达,1081900800000,35.434503,0.0,鲁HT**77,1654041619000
169,64625128933,空车,59,新交运,1479427200000,116.572878,比亚迪秦,1479427200000,35.418316,0.0,HDS**85,1654041619000
170,00005143958,载客,171,交运,1551312000000,116.592411,伊兰特,1045699200000,35.369828,52.6,鲁HT**18,1654041619000
171,64625128111,空车,359,富达,1431993600000,116.55995,新桑塔纳,1100908800000,35.39865,32.7,鲁HT**36,1654041619000
172,64625128679,空车,156,北城,1654128000000,116.616303,伊兰特,1464912000000,35.337746,0.0,鲁HT**29,1654041619000
173,64625128811,空车,286,富达,1479168000000,116.605663,新捷达,1479168000000,35.523548,0.0,鲁HT**79,1654041619000
174,64625129292,空车,359,华中,1633996800000,116.61775,伊兰特,1444694400000,35.434148,52.8,鲁HT**26,1654041619000
175,64625128886,空车,272,交运,1479945600000,116.603666,新捷达,1479945600000,35.42095,36.4,鲁HT**57,1654041619000
176,64625128889,空车,265,众鑫,1479945600000,116.617313,新捷达,1479945600000,35.408668,44.2,鲁HT**66,1654041619000
177,64625128636,空车,345,富达,1491955200000,116.607973,新捷达,1428969600000,35.456225,0.0,鲁HT**67,1654041619000
178,64625129283,空车,102,北城,1598918400000,116.600138,新捷达,1078185600000,35.410763,28.1,鲁HT**75,1654041619000
179,00085182110,空车,7,交运,1655856000000,116.69655,新捷达,1466640000000,35.434708,0.0,鲁HT**76,1654041620000
180,64625128397,空车,75,联运,1606780800000,116.555003,新捷达,1086048000000,35.404003,0.0,鲁HT**19,1654041620000
181,64626198289,空车,97,北城,-2208988800000,116.566861,伊兰特,1469145600000,35.394195,0.0,鲁HT**73,1654041620000
182,64625129134,空车,265,北城,1603324800000,116.569981,新捷达,1082678400000,35.434521,0.0,鲁HT**09,1654041620000
183,64625127983,载客,180,交运,1491436800000,116.583371,新捷达,1459900800000,35.43286,56.7,鲁HT**79,1654041620000
184,64625128374,空车,268,交运,1603152000000,116.598786,老捷达,1082505600000,35.383136,0.0,鲁HT**06,1654041620000
185,64625128680,空车,67,北城,1605830400000,116.611125,新捷达,1085097600000,35.407375,0.0,鲁HT**00,1654041620000
186,64625129148,空车,204,北城,1651968000000,116.592793,比亚迪秦,1462752000000,35.397415,0.0,HDP**67,1654041620000
187,64625129036,空车,86,众鑫,1479945600000,116.608828,新捷达,1479945600000,35.443145,0.0,鲁HT**98,1654041620000
188,00013957033,空车,56,众鑫,1479945600000,116.56533,新捷达,1479945600000,35.385896,0.0,鲁HT**69,1654041620000
189,64625127929,空车,280,富达,1611100800000,116.575163,奇瑞,1058745600000,35.43317,0.0,鲁HT**96,1654041621000
190,64625128639,空车,260,联运,1591747200000,116.564086,新捷达,1071100800000,35.352281,41.1,鲁HT**88,1654041621000
191,64625129118,载客,179,北城,1605139200000,116.602501,新捷达,1084406400000,35.41899,35.7,鲁HT**13,1654041621000
192,64625127849,载客,86,交运,-2208988800000,116.569496,新捷达,1476403200000,35.434298,0.0,鲁HT**66,1654041621000
193,64625128698,空车,21,交运,1617235200000,116.60774,新捷达,1080777600000,35.372755,0.0,鲁HT**22,1654041621000
194,64625129147,载客,39,北城,1603584000000,116.588975,老捷达,1082937600000,35.437693,0.0,鲁HT**16,1654041621000
195,64625128318,空车,73,华通,1601510400000,116.625265,新桑塔纳,1080777600000,35.435291,0.0,鲁HT**76,1654041621000
196,64625128177,空车,183,联运,1565913600000,116.544738,老捷达,1045440000000,35.52058,54.8,鲁HT**82,1654041622000
197,64625127959,空车,193,交运,1601596800000,116.576478,新捷达,1080950400000,35.429075,0.0,鲁HT**42,1654041622000
198,64625128483,空车,125,富达,-2208988800000,116.570118,新捷达,1473379200000,35.402548,0.0,鲁HT**09,1654041622000
199,64625127977,空车,145,交运,1604188800000,116.594863,新捷达,1083369600000,35.39349,0.0,鲁HT**07,1654041622000
200,64625127839,空车,115,交运,-2208988800000,116.555556,新捷达,1473206400000,35.405633,0.0,鲁HT**96,1654041622000
